loc,lOBlank,e,total_Op,i,v,branchCount,n,d,v(g),total_Opnd,lOCode,uniq_Op,uniq_Opnd,defects
36.0,4,3165.56,45.0,27.14,293.11,1.0,69.0,10.8,1.0,24.0,18,9.0,10.0,True
7.0,0,209.28,15.0,17.08,59.79,3.0,18.0,3.5,2.0,3.0,5,7.0,3.0,True
7.0,0,110.95,10.0,17.75,44.38,1.0,14.0,2.5,1.0,4.0,5,5.0,4.0,True
6.0,0,100.81,10.0,11.2,33.6,1.0,13.0,3.0,1.0,3.0,4,4.0,2.0,True
55.0,6,10911.35,85.0,53.73,765.71,9.0,142.0,14.25,5.0,57.0,43,14.0,28.0,True
21.0,5,321.25,16.0,28.2,95.18,1.0,25.0,3.38,1.0,9.0,10,6.0,8.0,True
17.0,4,620.0,21.0,24.8,124.0,5.0,31.0,5.0,3.0,10.0,11,8.0,8.0,True
19.0,2,905.08,21.0,17.74,126.71,4.0,31.0,7.14,3.0,10.0,15,10.0,7.0,True
22.0,2,2202.02,31.0,19.35,206.44,5.0,47.0,10.67,3.0,16.0,14,12.0,9.0,True
40.0,3,4534.29,54.0,44.93,451.38,5.0,88.0,10.05,3.0,34.0,29,13.0,22.0,True
15.0,1,298.63,10.0,12.44,60.94,3.0,17.0,4.9,2.0,7.0,8,7.0,5.0,True
27.0,4,10524.82,75.0,35.28,609.33,9.0,113.0,17.27,5.0,38.0,21,20.0,22.0,True
35.0,0,693.88,19.0,25.66,133.44,1.0,32.0,5.2,1.0,13.0,8,8.0,10.0,True
30.0,1,3291.0,63.0,64.5,460.74,3.0,93.0,7.14,2.0,30.0,21,10.0,21.0,True
12.0,0,264.0,12.0,29.33,88.0,1.0,22.0,3.0,1.0,10.0,4,6.0,10.0,True
22.0,1,55.21,3.0,45.63,50.19,1.0,14.0,1.1,1.0,11.0,11,2.0,10.0,True
40.0,2,7472.51,63.0,38.26,534.71,9.0,106.0,13.98,5.0,43.0,35,13.0,20.0,True
176.0,25,67213.15,229.0,90.59,2467.62,31.0,385.0,27.24,16.0,156.0,123,22.0,63.0,True
132.0,18,39004.08,168.0,79.19,1757.5,25.0,278.0,22.19,13.0,110.0,88,23.0,57.0,True
101.0,5,22482.47,131.0,71.07,1264.07,25.0,214.0,17.79,13.0,83.0,86,18.0,42.0,True
7.0,0,312.55,13.0,19.53,78.14,1.0,20.0,4.0,1.0,7.0,5,8.0,7.0,True
11.0,0,411.19,15.0,20.31,91.38,1.0,24.0,4.5,1.0,9.0,6,7.0,7.0,True
11.0,0,411.19,15.0,20.31,91.38,1.0,24.0,4.5,1.0,9.0,6,7.0,7.0,True
11.0,0,411.19,15.0,20.31,91.38,1.0,24.0,4.5,1.0,9.0,6,7.0,7.0,True
11.0,0,411.19,15.0,20.31,91.38,1.0,24.0,4.5,1.0,9.0,6,7.0,7.0,True
16.0,2,776.91,17.0,16.52,113.3,3.0,29.0,6.86,2.0,12.0,10,8.0,7.0,True
38.0,5,5796.41,54.0,34.3,445.88,3.0,90.0,13.0,2.0,36.0,27,13.0,18.0,True
50.0,3,7411.68,70.0,52.11,621.48,9.0,116.0,11.93,5.0,46.0,41,14.0,27.0,True
4.0,0,8.0,2.0,8.0,8.0,1.0,4.0,1.0,1.0,2.0,1,2.0,2.0,True
60.0,5,19167.59,111.0,50.41,982.95,11.0,176.0,19.5,6.0,65.0,46,18.0,30.0,True
63.0,6,12417.08,82.0,42.97,730.42,15.0,133.0,17.0,8.0,51.0,54,18.0,27.0,True
72.0,5,22222.67,97.0,32.56,850.63,21.0,154.0,26.13,11.0,57.0,60,22.0,24.0,True
57.0,5,17523.69,124.0,73.18,1132.43,10.0,195.0,15.47,6.0,71.0,48,17.0,39.0,True
82.0,3,18211.24,119.0,67.29,1106.96,31.0,204.0,16.45,16.0,85.0,75,12.0,31.0,True
288.0,15,234743.54,509.0,116.45,5228.46,89.0,794.0,44.9,45.0,285.0,262,23.0,73.0,True
96.0,5,34646.7,167.0,69.72,1554.24,17.0,274.0,22.29,9.0,107.0,82,15.0,36.0,True
68.0,3,16513.25,132.0,68.88,1066.48,35.0,192.0,15.48,18.0,60.0,53,16.0,31.0,True
84.0,13,43431.19,154.0,51.83,1500.35,21.0,254.0,28.95,11.0,100.0,65,22.0,38.0,True
20.0,2,474.89,9.0,11.53,74.01,3.0,20.0,6.42,2.0,11.0,6,7.0,6.0,True
72.0,10,29746.87,128.0,54.22,1269.98,23.0,215.0,23.42,12.0,87.0,53,21.0,39.0,True
16.0,1,1102.5,20.0,28.02,175.76,1.0,43.0,6.27,1.0,23.0,14,6.0,11.0,True
40.0,10,13396.54,72.0,33.91,674.04,9.0,125.0,19.88,5.0,53.0,28,18.0,24.0,True
12.0,1,1208.47,23.0,29.24,187.98,1.0,41.0,6.43,1.0,18.0,9,10.0,14.0,True
11.0,0,1208.47,23.0,29.24,187.98,1.0,41.0,6.43,1.0,18.0,9,10.0,14.0,True
50.0,8,51502.32,148.0,42.58,1480.78,15.0,240.0,34.78,8.0,92.0,40,31.0,41.0,True
25.0,3,879.88,23.0,32.64,169.46,3.0,38.0,5.19,2.0,15.0,18,9.0,13.0,True
4.0,0,38.77,5.0,6.2,15.51,1.0,6.0,2.5,1.0,1.0,2,5.0,1.0,True
220.0,32,65087.11,263.0,140.96,3028.98,23.0,453.0,21.49,12.0,190.0,142,19.0,84.0,True
22.0,0,1857.56,41.0,59.23,331.71,1.0,69.0,5.6,1.0,28.0,13,8.0,20.0,True
23.0,0,1857.56,41.0,59.23,331.71,1.0,69.0,5.6,1.0,28.0,13,8.0,20.0,True
89.0,12,24784.89,108.0,43.97,1043.95,11.0,189.0,23.74,6.0,81.0,60,17.0,29.0,True
15.0,0,945.06,25.0,33.22,177.2,1.0,41.0,5.33,1.0,16.0,9,8.0,12.0,True
100.0,9,61212.81,223.0,85.07,2281.97,12.0,362.0,26.82,7.0,139.0,86,22.0,57.0,True
12.0,2,310.84,10.0,14.27,66.61,1.0,18.0,4.67,1.0,8.0,6,7.0,6.0,True
72.0,12,11401.84,89.0,53.34,779.84,13.0,142.0,14.62,7.0,53.0,46,16.0,29.0,True
23.0,2,687.42,24.0,69.59,218.72,1.0,46.0,3.14,1.0,22.0,15,6.0,21.0,True
140.0,6,63607.25,238.0,83.5,2304.61,35.0,376.0,27.6,18.0,138.0,124,20.0,50.0,True
162.0,11,71598.78,204.0,56.51,2011.47,33.0,334.0,35.6,17.0,130.0,114,23.0,42.0,True
33.0,3,2347.15,33.0,27.09,252.17,9.0,55.0,9.31,1.0,22.0,24,11.0,13.0,True
82.0,7,33183.4,115.0,37.62,1117.29,25.0,196.0,29.7,13.0,81.0,71,22.0,30.0,True
73.0,12,56980.83,154.0,35.46,1421.46,19.0,247.0,40.09,10.0,93.0,59,25.0,29.0,True
109.0,12,107760.09,230.0,60.37,2550.53,35.0,399.0,42.25,18.0,169.0,93,28.0,56.0,True
61.0,7,13079.79,88.0,51.09,817.49,9.0,148.0,16.0,5.0,60.0,39,16.0,30.0,True
153.0,11,159215.89,285.0,68.18,3294.79,53.0,497.0,48.32,27.0,212.0,137,31.0,68.0,True
33.0,1,1895.83,30.0,55.71,325.0,1.0,65.0,5.83,1.0,35.0,24,8.0,24.0,True
10.0,0,166.52,10.0,26.64,66.61,1.0,18.0,2.5,1.0,8.0,5,5.0,8.0,True
81.0,17,13919.45,96.0,58.17,899.84,7.0,162.0,15.47,4.0,66.0,46,15.0,32.0,True
97.0,13,38352.97,126.0,41.39,1259.9,21.0,216.0,30.44,11.0,90.0,70,23.0,34.0,True
3.0,0,8.0,2.0,8.0,8.0,1.0,4.0,1.0,1.0,2.0,2,2.0,2.0,True
75.0,18,53155.21,172.0,57.39,1746.53,17.0,284.0,30.43,9.0,112.0,52,25.0,46.0,True
98.0,14,58603.66,182.0,60.01,1875.32,33.0,307.0,31.25,17.0,125.0,82,23.0,46.0,True
119.0,13,40708.58,136.0,41.82,1304.76,27.0,220.0,31.2,14.0,84.0,81,26.0,35.0,True
35.0,3,8891.64,54.0,19.69,418.43,9.0,88.0,21.25,5.0,34.0,28,15.0,12.0,True
116.0,15,44415.05,242.0,137.08,2467.5,23.0,382.0,18.0,12.0,140.0,97,18.0,70.0,True
205.0,16,156823.6,297.0,64.47,3179.59,51.0,491.0,49.32,26.0,194.0,171,30.0,59.0,True
5.0,0,82.35,7.0,11.58,30.88,1.0,11.0,2.67,1.0,4.0,3,4.0,3.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
12.0,2,220.91,12.0,18.03,63.12,1.0,19.0,3.5,1.0,7.0,8,5.0,5.0,False
5.0,0,82.35,7.0,11.58,30.88,1.0,11.0,2.67,1.0,4.0,3,4.0,3.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
13.0,2,414.05,19.0,29.44,110.41,1.0,29.0,3.75,1.0,10.0,9,6.0,8.0,False
12.0,2,220.91,12.0,18.03,63.12,1.0,19.0,3.5,1.0,7.0,8,5.0,5.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
12.0,2,220.91,12.0,18.03,63.12,1.0,19.0,3.5,1.0,7.0,8,5.0,5.0,False
4.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
13.0,2,753.86,16.0,14.02,102.8,1.0,27.0,7.33,1.0,11.0,8,8.0,6.0,False
16.0,2,1888.7,28.0,18.89,188.87,5.0,43.0,10.0,3.0,15.0,12,12.0,9.0,False
16.0,2,1888.7,28.0,18.89,188.87,5.0,43.0,10.0,3.0,15.0,12,12.0,9.0,False
16.0,2,1888.7,28.0,18.89,188.87,5.0,43.0,10.0,3.0,15.0,12,12.0,9.0,False
16.0,2,737.24,21.0,27.26,141.78,1.0,34.0,5.2,1.0,13.0,10,8.0,10.0,False
35.0,6,4697.06,57.0,36.3,412.93,11.0,85.0,11.38,6.0,28.0,26,13.0,16.0,False
14.0,1,708.49,17.0,21.22,122.62,3.0,30.0,5.78,2.0,13.0,10,8.0,9.0,False
40.0,1,7677.16,66.0,30.53,484.15,7.0,103.0,15.86,4.0,37.0,32,12.0,14.0,False
38.0,3,5663.36,56.0,42.34,489.69,7.0,94.0,11.57,4.0,38.0,27,14.0,23.0,False
26.0,5,2898.93,44.0,28.99,289.89,3.0,66.0,10.0,2.0,22.0,19,10.0,11.0,False
15.0,1,1393.33,27.0,16.58,152.0,3.0,38.0,9.17,2.0,11.0,12,10.0,6.0,False
21.0,4,2139.43,36.0,20.22,208.0,1.0,52.0,10.29,1.0,16.0,15,9.0,7.0,False
11.0,2,319.72,12.0,13.88,66.61,1.0,18.0,4.8,1.0,6.0,7,8.0,5.0,False
17.0,3,720.0,19.0,16.2,108.0,3.0,27.0,6.67,2.0,8.0,12,10.0,6.0,False
25.0,2,2381.95,41.0,27.25,254.75,5.0,58.0,9.35,3.0,17.0,21,11.0,10.0,False
56.0,2,14573.21,102.0,46.69,824.9,19.0,155.0,17.67,10.0,53.0,48,16.0,24.0,False
59.0,4,11291.12,82.0,45.08,713.45,9.0,138.0,15.83,5.0,56.0,49,13.0,23.0,False
120.0,5,42021.08,197.0,77.47,1804.29,23.0,315.0,23.29,12.0,118.0,104,15.0,38.0,False
23.0,1,2114.77,31.0,25.17,230.7,5.0,51.0,9.17,3.0,20.0,19,11.0,12.0,False
23.0,1,2114.77,31.0,25.17,230.7,5.0,51.0,9.17,3.0,20.0,19,11.0,12.0,False
22.0,1,2114.77,31.0,25.17,230.7,5.0,51.0,9.17,3.0,20.0,18,11.0,12.0,False
31.0,4,4095.2,61.0,68.36,529.1,3.0,104.0,7.74,2.0,43.0,21,9.0,25.0,False
13.0,0,780.61,23.0,28.87,150.12,1.0,36.0,5.2,1.0,13.0,8,8.0,10.0,False
17.0,0,1459.6,33.0,42.41,248.8,1.0,55.0,5.87,1.0,22.0,11,8.0,15.0,False
32.0,2,10369.98,101.0,68.24,841.2,7.0,156.0,12.33,4.0,55.0,25,13.0,29.0,False
17.0,0,1619.04,37.0,52.46,291.43,1.0,62.0,5.56,1.0,25.0,12,8.0,18.0,False
74.0,6,22758.88,102.0,39.51,948.29,13.0,177.0,24.0,7.0,75.0,60,16.0,25.0,False
23.0,1,1731.04,31.0,17.03,171.67,5.0,42.0,10.08,3.0,11.0,20,11.0,6.0,False
20.0,2,2015.11,31.0,18.95,195.4,3.0,46.0,10.31,2.0,15.0,16,11.0,8.0,False
13.0,1,965.81,21.0,11.92,107.31,3.0,29.0,9.0,2.0,8.0,10,9.0,4.0,False
30.0,2,4075.46,56.0,29.77,348.33,3.0,82.0,11.7,2.0,26.0,24,9.0,10.0,False
38.0,2,10434.98,83.0,30.49,564.05,11.0,120.0,18.5,6.0,37.0,34,13.0,13.0,False
55.0,1,15578.6,96.0,27.84,658.61,9.0,137.0,23.65,5.0,41.0,50,15.0,13.0,False
24.0,1,2576.83,39.0,22.65,241.58,5.0,55.0,10.67,3.0,16.0,21,12.0,9.0,False
36.0,1,8184.35,75.0,28.74,485.0,17.0,102.0,16.88,9.0,27.0,32,15.0,12.0,False
210.0,17,125808.33,398.0,115.99,3820.09,49.0,606.0,32.93,25.0,208.0,179,19.0,60.0,False
7.0,1,134.92,8.0,14.99,44.97,1.0,13.0,3.0,1.0,5.0,4,6.0,5.0,False
8.0,1,99.66,7.0,15.95,39.86,1.0,12.0,2.5,1.0,5.0,3,5.0,5.0,False
23.0,4,3826.19,40.0,22.64,294.32,3.0,66.0,13.0,2.0,26.0,14,11.0,11.0,False
9.0,0,355.35,13.0,16.32,76.15,1.0,20.0,4.67,1.0,7.0,6,8.0,6.0,False
34.0,2,8458.55,72.0,39.09,575.0,9.0,115.0,14.71,5.0,43.0,28,13.0,19.0,False
9.0,2,289.36,11.0,18.08,72.34,1.0,19.0,4.0,1.0,8.0,4,7.0,7.0,False
63.0,5,16252.03,109.0,43.7,842.7,21.0,163.0,19.29,11.0,54.0,52,15.0,21.0,False
7.0,1,124.54,7.0,13.84,41.51,1.0,12.0,3.0,1.0,5.0,4,6.0,5.0,False
28.0,3,3363.54,42.0,39.2,363.11,3.0,74.0,9.26,2.0,32.0,21,11.0,19.0,False
14.0,2,601.71,17.0,17.98,104.0,1.0,26.0,5.79,1.0,9.0,9,9.0,7.0,False
29.0,1,3426.62,47.0,42.3,380.74,7.0,81.0,9.0,4.0,34.0,22,9.0,17.0,False
41.0,4,9259.3,77.0,32.04,544.66,15.0,111.0,17.0,8.0,34.0,34,15.0,15.0,False
18.0,2,2057.13,34.0,19.44,200.0,1.0,50.0,10.29,1.0,16.0,14,9.0,7.0,False
14.0,1,252.0,11.0,28.0,84.0,1.0,21.0,3.0,1.0,10.0,8,6.0,10.0,False
4.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,2,5.0,2.0,False
11.0,1,194.18,9.0,21.58,64.73,1.0,17.0,3.0,1.0,8.0,6,6.0,8.0,False
4.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,2,5.0,2.0,False
6.0,1,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,3,3.0,2.0,False
18.0,2,814.57,22.0,19.71,126.71,3.0,31.0,6.43,2.0,9.0,14,10.0,7.0,False
2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,False
43.0,2,10202.14,66.0,35.3,600.13,9.0,117.0,17.0,5.0,51.0,36,14.0,21.0,False
2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,False
8.0,0,5.8,1.0,23.22,11.61,1.0,5.0,0.5,1.0,4.0,6,1.0,4.0,False
10.0,0,5.8,1.0,23.22,11.61,1.0,5.0,0.5,1.0,4.0,6,1.0,4.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
5.0,0,18.09,3.0,18.09,18.09,1.0,7.0,1.0,1.0,4.0,2,2.0,4.0,False
7.0,1,90.0,7.0,14.4,36.0,1.0,12.0,2.5,1.0,5.0,5,4.0,4.0,False
3.0,0,18.09,3.0,18.09,18.09,1.0,7.0,1.0,1.0,4.0,2,2.0,4.0,False
13.0,3,230.63,12.0,20.76,69.19,1.0,20.0,3.33,1.0,8.0,8,5.0,6.0,False
11.0,0,7.75,1.0,31.02,15.51,1.0,6.0,0.5,1.0,5.0,7,1.0,5.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
4.0,0,13.93,3.0,13.93,13.93,1.0,6.0,1.0,1.0,3.0,0,2.0,3.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
39.0,5,9507.73,94.0,70.66,819.63,3.0,152.0,11.6,2.0,58.0,31,12.0,30.0,False
1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,False
4.0,0,4.75,2.0,4.75,4.75,1.0,3.0,1.0,1.0,1.0,0,2.0,1.0,False
13.0,3,230.63,12.0,20.76,69.19,1.0,20.0,3.33,1.0,8.0,8,5.0,6.0,False
4.0,0,18.09,3.0,18.09,18.09,1.0,7.0,1.0,1.0,4.0,1,2.0,4.0,False
2.0,0,18.09,3.0,18.09,18.09,1.0,7.0,1.0,1.0,4.0,1,2.0,4.0,False
10.0,2,252.47,11.0,15.78,63.12,1.0,19.0,4.0,1.0,8.0,7,5.0,5.0,False
20.0,0,1128.06,37.0,58.94,257.83,1.0,57.0,4.38,1.0,20.0,16,7.0,16.0,False
4.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,0.0,False
14.0,3,230.63,12.0,20.76,69.19,1.0,20.0,3.33,1.0,8.0,9,5.0,6.0,False
13.0,0,67.38,2.0,16.84,33.69,1.0,12.0,2.0,1.0,10.0,11,2.0,5.0,False
15.0,0,64.76,2.0,26.22,41.21,1.0,13.0,1.57,1.0,11.0,12,2.0,7.0,False
24.0,1,157.89,4.0,22.2,59.21,1.0,16.0,2.67,1.0,12.0,14,4.0,9.0,False
19.0,2,2097.29,33.0,24.39,226.18,5.0,50.0,9.27,3.0,17.0,15,12.0,11.0,False
17.0,2,1069.68,34.0,35.36,194.49,1.0,45.0,5.5,1.0,11.0,13,10.0,10.0,False
63.0,7,20176.5,134.0,58.5,1086.43,17.0,199.0,18.57,9.0,65.0,50,16.0,28.0,False
6.0,0,79.25,6.0,12.68,31.7,1.0,10.0,2.5,1.0,4.0,1,5.0,4.0,False
9.0,1,60.0,5.0,9.6,24.0,1.0,8.0,2.5,1.0,3.0,4,5.0,3.0,False
9.0,1,60.0,5.0,9.6,24.0,1.0,8.0,2.5,1.0,3.0,4,5.0,3.0,False
6.0,0,79.25,6.0,12.68,31.7,1.0,10.0,2.5,1.0,4.0,1,5.0,4.0,False
6.0,0,79.25,6.0,12.68,31.7,1.0,10.0,2.5,1.0,4.0,1,5.0,4.0,False
6.0,0,79.25,6.0,12.68,31.7,1.0,10.0,2.5,1.0,4.0,1,5.0,4.0,False
10.0,1,60.0,5.0,9.6,24.0,1.0,8.0,2.5,1.0,3.0,4,5.0,3.0,False
6.0,0,79.25,6.0,12.68,31.7,1.0,10.0,2.5,1.0,4.0,1,5.0,4.0,False
6.0,0,79.25,6.0,12.68,31.7,1.0,10.0,2.5,1.0,4.0,1,5.0,4.0,False
10.0,1,60.0,5.0,9.6,24.0,1.0,8.0,2.5,1.0,3.0,4,5.0,3.0,False
87.0,4,26954.95,134.0,52.56,1190.32,16.0,212.0,22.65,9.0,78.0,73,18.0,31.0,False
51.0,2,16398.39,85.0,27.12,666.92,10.0,129.0,24.59,6.0,44.0,45,19.0,17.0,False
88.0,7,44593.23,150.0,36.77,1280.45,27.0,239.0,34.83,14.0,89.0,74,18.0,23.0,False
59.0,4,18709.51,114.0,39.07,855.0,11.0,176.0,21.88,6.0,62.0,48,12.0,17.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
56.0,1,10466.11,85.0,43.01,670.9,12.0,133.0,15.6,7.0,48.0,52,13.0,20.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
9.0,0,355.35,13.0,16.32,76.15,1.0,20.0,4.67,1.0,7.0,6,8.0,6.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
16.0,2,592.07,17.0,14.45,92.51,3.0,25.0,6.4,2.0,8.0,12,8.0,5.0,False
16.0,2,592.07,17.0,14.45,92.51,3.0,25.0,6.4,2.0,8.0,12,8.0,5.0,False
18.0,3,736.09,19.0,16.56,110.41,3.0,29.0,6.67,2.0,10.0,13,8.0,6.0,False
7.0,0,44.92,5.0,11.23,22.46,1.0,8.0,2.0,1.0,3.0,4,4.0,3.0,False
8.0,2,54.0,5.0,13.5,27.0,1.0,9.0,2.0,1.0,4.0,4,4.0,4.0,False
14.0,2,809.7,18.0,15.06,110.41,3.0,29.0,7.33,2.0,11.0,10,8.0,6.0,False
16.0,2,592.07,17.0,14.45,92.51,3.0,25.0,6.4,2.0,8.0,12,8.0,5.0,False
16.0,2,592.07,17.0,14.45,92.51,3.0,25.0,6.4,2.0,8.0,12,8.0,5.0,False
17.0,3,548.26,15.0,15.23,91.38,3.0,24.0,6.0,2.0,9.0,12,8.0,6.0,False
17.0,3,592.07,17.0,14.45,92.51,3.0,25.0,6.4,2.0,8.0,12,8.0,5.0,False
17.0,3,592.07,17.0,14.45,92.51,3.0,25.0,6.4,2.0,8.0,12,8.0,5.0,False
7.0,0,44.92,5.0,11.23,22.46,1.0,8.0,2.0,1.0,3.0,4,4.0,3.0,False
17.0,3,548.26,15.0,15.23,91.38,3.0,24.0,6.0,2.0,9.0,12,8.0,6.0,False
9.0,1,174.4,9.0,12.4,46.51,1.0,14.0,3.75,1.0,5.0,4,6.0,4.0,False
14.0,4,408.69,13.0,11.35,68.11,3.0,19.0,6.0,2.0,6.0,8,8.0,4.0,False
16.0,2,592.07,17.0,14.45,92.51,3.0,25.0,6.4,2.0,8.0,12,8.0,5.0,False
