loc,lOBlank,e,total_Op,i,v,branchCount,n,d,v(g),total_Opnd,lOCode,uniq_Op,uniq_Opnd,defects
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
5.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
7.0,1,44.92,5.0,11.23,22.46,1.0,8.0,2.0,1.0,3.0,4,4.0,3.0,0
7.0,0,687.61,17.0,24.17,128.93,7.0,33.0,5.33,4.0,16.0,5,6.0,9.0,0
138.0,8,80587.17,275.0,85.35,2622.66,39.0,444.0,30.73,20.0,169.0,128,16.0,44.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
2.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,0,3.0,2.0,0
10.0,3,152.16,8.0,9.51,38.04,1.0,12.0,4.0,1.0,4.0,5,6.0,3.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
21.0,3,2373.13,40.0,33.15,280.46,3.0,62.0,8.46,2.0,22.0,16,10.0,13.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
7.0,0,687.61,17.0,24.17,128.93,7.0,33.0,5.33,4.0,16.0,5,6.0,9.0,0
20.0,1,809.32,21.0,21.14,130.8,3.0,32.0,6.19,2.0,11.0,16,9.0,8.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
5.0,0,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,2,4.0,1.0,0
33.0,3,3615.96,55.0,46.05,408.07,7.0,84.0,8.86,4.0,29.0,24,11.0,18.0,0
4.0,0,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,2,4.0,1.0,0
94.0,12,34844.83,142.0,64.08,1494.32,23.0,250.0,23.32,12.0,108.0,69,19.0,44.0,0
5.0,0,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,2,4.0,1.0,0
8.0,2,44.92,5.0,11.23,22.46,1.0,8.0,2.0,1.0,3.0,3,4.0,3.0,0
12.0,1,161.32,9.0,17.92,53.77,3.0,15.0,3.0,2.0,6.0,6,6.0,6.0,0
12.0,0,270.0,11.0,7.5,45.0,3.0,15.0,6.0,2.0,4.0,8,6.0,2.0,0
5.0,0,72.0,6.0,8.0,24.0,1.0,8.0,3.0,1.0,2.0,2,6.0,2.0,0
5.0,0,0.0,5.0,0.0,11.61,1.0,5.0,0.0,1.0,0.0,2,5.0,0.0,0
51.0,11,13001.29,79.0,31.11,635.93,11.0,125.0,20.44,6.0,46.0,35,16.0,18.0,0
10.0,2,610.39,16.0,21.46,114.45,3.0,28.0,5.33,2.0,12.0,6,8.0,9.0,0
88.0,11,21633.88,143.0,92.81,1416.99,15.0,244.0,15.27,8.0,101.0,67,13.0,43.0,0
47.0,6,23004.98,77.0,37.7,931.24,15.0,165.0,24.7,7.0,36.0,48,21.0,20.0,0
44.0,5,14710.24,80.0,30.39,668.65,11.0,124.0,22.0,6.0,44.0,35,21.0,21.0,0
41.0,3,8516.41,61.0,26.29,473.13,13.0,93.0,18.0,7.0,32.0,33,18.0,16.0,0
21.0,3,2809.44,28.0,12.49,187.3,5.0,42.0,15.0,3.0,14.0,16,15.0,7.0,0
6.0,2,1057.08,10.0,44.23,216.22,3.0,46.0,4.89,2.0,9.0,10,6.0,9.0,0
4.0,0,0.0,9.0,0.0,25.27,1.0,9.0,0.0,1.0,0.0,2,7.0,0.0,0
2.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,0
4.0,0,31.02,4.0,7.75,15.51,1.0,6.0,2.0,1.0,2.0,2,4.0,2.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
10.0,1,828.13,23.0,16.9,118.3,9.0,33.0,7.0,5.0,10.0,6,7.0,5.0,0
20.0,2,1972.97,33.0,30.24,244.27,3.0,54.0,8.08,2.0,21.0,15,10.0,13.0,0
241.0,34,218954.95,381.0,73.38,4008.48,39.0,619.0,54.62,20.0,238.0,161,28.0,61.0,0
2.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,0,3.0,2.0,0
66.0,7,20798.17,103.0,36.24,868.16,25.0,161.0,23.96,13.0,58.0,52,19.0,23.0,0
4.0,0,39.3,4.0,9.83,19.65,1.0,7.0,2.0,1.0,3.0,2,4.0,3.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
10.0,2,480.0,14.0,19.2,96.0,3.0,24.0,5.0,2.0,10.0,6,8.0,8.0,0
11.0,2,91.24,11.0,14.6,36.5,1.0,13.0,2.5,1.0,2.0,4,5.0,2.0,0
12.0,1,387.18,12.0,10.75,64.53,3.0,18.0,6.0,2.0,6.0,8,8.0,4.0,0
144.0,7,66668.34,205.0,57.63,1960.16,27.0,322.0,34.01,14.0,117.0,106,25.0,43.0,0
11.0,1,476.8,12.0,9.73,68.11,3.0,19.0,7.0,2.0,7.0,8,8.0,4.0,0
22.0,2,1564.76,31.0,30.82,219.62,5.0,50.0,7.13,3.0,19.0,16,9.0,12.0,0
11.0,1,365.67,11.0,10.16,60.94,3.0,17.0,6.0,2.0,6.0,8,8.0,4.0,0
10.0,0,360.21,10.0,9.6,58.81,3.0,17.0,6.13,2.0,7.0,8,7.0,4.0,0
30.0,8,2873.39,38.0,29.79,292.56,3.0,63.0,9.82,2.0,25.0,19,11.0,14.0,0
43.0,9,5054.44,56.0,37.81,437.14,7.0,93.0,11.56,4.0,37.0,30,10.0,16.0,0
83.0,12,31113.57,135.0,43.38,1161.71,13.0,223.0,26.78,7.0,88.0,66,14.0,23.0,0
4.0,0,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,2,4.0,1.0,0
106.0,15,31211.4,157.0,68.08,1457.68,23.0,261.0,21.41,12.0,104.0,81,14.0,34.0,0
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,0
11.0,1,393.73,12.0,12.56,70.31,3.0,19.0,5.6,2.0,7.0,8,8.0,5.0,0
11.0,1,476.8,12.0,9.73,68.11,3.0,19.0,7.0,2.0,7.0,8,8.0,4.0,0
4.0,0,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,2,1.0,1.0,0
6.0,2,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
18.0,2,1319.74,27.0,21.28,167.59,3.0,41.0,7.88,2.0,14.0,12,9.0,8.0,0
20.0,0,373.0,23.0,11.89,66.61,5.0,18.0,5.6,3.0,15.0,5,11.0,8.0,0
7.0,1,1664.66,11.0,15.65,161.42,5.0,38.0,10.31,3.0,7.0,14,8.0,5.0,0
100.0,17,31075.65,144.0,64.12,1411.75,17.0,239.0,22.01,9.0,95.0,73,19.0,41.0,0
28.0,5,2321.93,35.0,33.44,278.63,3.0,60.0,8.33,2.0,25.0,21,10.0,15.0,0
10.0,0,451.71,11.0,9.22,64.53,3.0,18.0,7.0,2.0,7.0,8,8.0,4.0,0
30.0,5,5345.24,48.0,33.32,421.99,9.0,86.0,12.67,5.0,38.0,20,12.0,18.0,0
20.0,2,2675.66,26.0,11.89,178.38,7.0,40.0,15.0,4.0,14.0,16,15.0,7.0,0
23.0,3,2397.22,31.0,23.97,239.72,5.0,51.0,10.0,3.0,20.0,18,13.0,13.0,0
12.0,3,616.79,11.0,9.4,76.15,3.0,20.0,8.1,2.0,9.0,7,9.0,5.0,0
20.0,3,1621.32,29.0,26.71,208.08,5.0,46.0,7.79,3.0,17.0,15,11.0,12.0,0
28.0,6,2631.06,35.0,26.31,263.11,3.0,59.0,10.0,2.0,24.0,18,10.0,12.0,0
28.0,6,2631.06,35.0,26.31,263.11,3.0,59.0,10.0,2.0,24.0,18,10.0,12.0,0
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,0
78.0,17,17028.0,106.0,43.43,860.0,9.0,172.0,19.8,5.0,66.0,52,12.0,20.0,0
14.0,1,509.14,13.0,15.21,88.0,3.0,22.0,5.79,2.0,9.0,8,9.0,7.0,0
10.0,0,451.71,11.0,9.22,64.53,3.0,18.0,7.0,2.0,7.0,8,8.0,4.0,0
8.0,0,63.4,5.0,15.85,31.7,1.0,10.0,2.0,1.0,5.0,3,4.0,5.0,0
29.0,3,3546.58,45.0,31.52,334.36,5.0,72.0,10.61,3.0,27.0,22,11.0,14.0,0
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,0
21.0,1,974.72,23.0,20.62,141.78,3.0,34.0,6.87,2.0,11.0,16,10.0,8.0,0
13.0,2,387.18,12.0,10.75,64.53,3.0,18.0,6.0,2.0,6.0,8,8.0,4.0,0
43.0,7,8113.16,61.0,32.54,513.83,9.0,101.0,15.79,5.0,40.0,30,15.0,19.0,0
12.0,2,227.03,10.0,11.86,51.89,3.0,15.0,4.38,2.0,5.0,7,7.0,4.0,0
18.0,3,3137.72,32.0,17.36,233.38,9.0,54.0,13.44,5.0,22.0,12,11.0,9.0,0
4.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,0
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,0
7.0,1,38.77,5.0,6.2,15.51,1.0,6.0,2.5,1.0,1.0,3,5.0,1.0,0
33.0,9,5006.75,48.0,30.4,390.14,11.0,83.0,12.83,6.0,35.0,18,11.0,15.0,0
43.0,6,5768.83,47.0,20.77,346.13,5.0,72.0,16.67,3.0,25.0,29,16.0,12.0,0
7.0,1,38.77,5.0,6.2,15.51,1.0,6.0,2.5,1.0,1.0,3,5.0,1.0,0
52.0,6,8794.65,63.0,30.24,515.74,7.0,99.0,17.05,4.0,36.0,37,18.0,19.0,0
48.0,5,7282.49,55.0,22.87,408.07,5.0,84.0,17.85,3.0,29.0,34,16.0,13.0,0
47.0,5,6696.54,52.0,22.55,388.64,5.0,80.0,17.23,3.0,28.0,33,16.0,13.0,0
30.0,5,2195.76,37.0,35.41,278.83,9.0,58.0,7.88,5.0,21.0,23,12.0,16.0,0
91.0,15,33636.65,133.0,46.25,1247.29,15.0,221.0,26.97,8.0,88.0,74,19.0,31.0,0
70.0,9,19108.01,105.0,47.77,955.4,11.0,175.0,20.0,6.0,70.0,52,16.0,28.0,0
28.0,6,4465.38,46.0,33.44,386.43,9.0,78.0,11.56,5.0,32.0,18,13.0,18.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
108.0,20,38225.96,172.0,71.69,1655.37,21.0,289.0,23.09,11.0,117.0,85,15.0,38.0,0
4.0,0,112.43,7.0,17.99,44.97,3.0,13.0,2.5,2.0,6.0,2,5.0,6.0,0
5.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
174.0,32,117030.36,272.0,73.74,2937.56,57.0,466.0,39.84,29.0,194.0,133,23.0,56.0,0
100.0,13,34659.6,176.0,72.51,1585.26,15.0,287.0,21.86,8.0,111.0,82,13.0,33.0,0
64.0,7,15734.28,116.0,64.3,1005.84,9.0,189.0,15.64,5.0,73.0,50,12.0,28.0,0
55.0,13,5410.11,67.0,47.03,504.44,25.0,100.0,10.73,13.0,33.0,40,13.0,20.0,0
59.0,5,15624.69,78.0,42.09,810.97,9.0,146.0,19.27,5.0,68.0,51,17.0,30.0,0
71.0,11,21863.82,104.0,36.83,897.4,21.0,171.0,24.36,11.0,67.0,58,16.0,22.0,0
30.0,4,2213.73,37.0,34.59,276.72,11.0,63.0,8.0,6.0,26.0,20,8.0,13.0,0
33.0,7,3036.65,44.0,39.95,348.29,11.0,75.0,8.72,6.0,31.0,24,9.0,16.0,0
49.0,7,5776.21,38.0,27.01,394.95,7.0,77.0,14.63,4.0,39.0,19,15.0,20.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
29.0,5,3266.17,40.0,34.67,336.51,9.0,70.0,9.71,5.0,30.0,22,11.0,17.0,0
50.0,4,9760.87,80.0,38.66,614.32,5.0,124.0,15.89,3.0,44.0,39,13.0,18.0,0
62.0,4,17247.0,112.0,60.57,1022.04,11.0,184.0,16.88,6.0,72.0,55,15.0,32.0,0
19.0,1,2036.57,26.0,15.21,176.0,7.0,44.0,11.57,4.0,18.0,15,9.0,7.0,0
33.0,5,1826.9,33.0,33.97,249.12,3.0,53.0,7.33,2.0,20.0,23,11.0,15.0,0
5.0,1,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
32.0,6,1928.13,35.0,48.58,306.05,7.0,63.0,6.3,4.0,28.0,21,9.0,20.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
7.0,0,182.48,9.0,7.3,36.5,1.0,13.0,5.0,1.0,4.0,5,5.0,2.0,0
7.0,0,182.48,9.0,7.3,36.5,1.0,13.0,5.0,1.0,4.0,4,5.0,2.0,0
7.0,0,182.48,9.0,7.3,36.5,1.0,13.0,5.0,1.0,4.0,5,5.0,2.0,0
6.0,0,148.5,8.0,7.33,33.0,1.0,11.0,4.5,1.0,3.0,4,6.0,2.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
8.0,0,161.94,8.0,11.52,43.19,1.0,13.0,3.75,1.0,5.0,6,6.0,4.0,0
6.0,0,123.63,10.0,13.74,41.21,3.0,13.0,3.0,2.0,3.0,4,6.0,3.0,0
6.0,0,148.5,8.0,7.33,33.0,1.0,11.0,4.5,1.0,3.0,4,6.0,2.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
6.0,0,46.53,5.0,11.63,23.26,1.0,9.0,2.0,1.0,4.0,4,3.0,3.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
46.0,2,9534.06,80.0,52.46,707.2,17.0,132.0,13.48,9.0,52.0,39,14.0,27.0,0
17.0,0,1857.35,32.0,25.71,218.51,7.0,49.0,8.5,4.0,17.0,15,11.0,11.0,0
48.0,2,19498.0,94.0,35.09,827.19,29.0,160.0,23.57,15.0,66.0,43,15.0,21.0,0
13.0,1,1348.86,19.0,13.49,134.89,3.0,33.0,10.0,2.0,14.0,7,10.0,7.0,0
30.0,3,2953.47,36.0,22.51,257.83,5.0,57.0,11.45,3.0,21.0,24,12.0,11.0,0
11.0,1,451.71,11.0,9.22,64.53,3.0,18.0,7.0,2.0,7.0,7,8.0,4.0,0
13.0,1,911.18,14.0,13.39,110.45,3.0,26.0,8.25,2.0,12.0,9,11.0,8.0,0
29.0,2,1501.37,31.0,28.39,206.44,5.0,47.0,7.27,4.0,16.0,19,10.0,11.0,0
60.0,9,7897.06,68.0,44.76,594.54,9.0,115.0,13.28,5.0,47.0,44,13.0,23.0,0
5.0,0,161.32,9.0,17.92,53.77,3.0,15.0,3.0,2.0,6.0,3,6.0,6.0,0
47.0,7,5968.63,71.0,54.38,569.73,5.0,115.0,10.48,3.0,44.0,36,10.0,21.0,0
38.0,5,3589.49,52.0,45.43,403.82,7.0,84.0,8.89,4.0,32.0,27,10.0,18.0,0
46.0,5,6514.11,67.0,51.47,579.03,7.0,112.0,11.25,4.0,45.0,36,12.0,24.0,0
2.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,0
8.0,0,77.66,7.0,25.36,44.38,1.0,14.0,1.75,1.0,7.0,6,3.0,6.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,0
20.0,2,2194.53,27.0,19.4,206.32,7.0,45.0,10.64,4.0,18.0,15,13.0,11.0,0
2.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,0
9.0,2,164.84,9.0,10.3,41.21,1.0,13.0,4.0,1.0,4.0,3,6.0,3.0,0
9.0,2,164.84,9.0,10.3,41.21,1.0,13.0,4.0,1.0,4.0,3,6.0,3.0,0
54.0,8,11973.53,72.0,29.07,590.0,13.0,118.0,20.29,7.0,46.0,42,15.0,17.0,0
6.0,0,37.9,5.0,16.84,25.27,1.0,9.0,1.5,1.0,4.0,4,3.0,4.0,0
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,0
94.0,20,29104.02,138.0,61.3,1335.69,11.0,230.0,21.79,6.0,92.0,71,18.0,38.0,0
109.0,16,45888.62,181.0,55.52,1596.13,15.0,296.0,28.75,8.0,115.0,89,14.0,28.0,0
16.0,0,2214.33,29.0,27.72,247.76,7.0,51.0,8.94,4.0,22.0,13,13.0,16.0,0
1.0,0,38.77,5.0,6.2,15.51,1.0,6.0,2.5,1.0,1.0,0,5.0,1.0,0
55.0,10,12771.12,75.0,33.89,657.86,19.0,122.0,19.41,10.0,47.0,37,19.0,23.0,0
149.0,10,67305.16,255.0,76.61,2270.68,59.0,391.0,29.64,30.0,136.0,115,17.0,39.0,1
133.0,20,71663.17,239.0,93.36,2586.66,41.0,408.0,27.7,21.0,169.0,98,20.0,61.0,1
130.0,18,42927.97,204.0,88.69,1951.27,27.0,336.0,22.0,14.0,132.0,104,14.0,42.0,1
120.0,9,46254.62,211.0,91.92,2062.01,35.0,352.0,22.43,18.0,141.0,107,14.0,44.0,1
1275.0,121,2147483.64,2469.0,415.06,33814.56,361.0,3982.0,81.47,180.0,1513.0,1107,35.0,325.0,1
107.0,19,53316.81,189.0,68.86,1916.07,17.0,317.0,27.83,9.0,128.0,84,20.0,46.0,1
105.0,12,54924.56,174.0,55.35,1743.64,31.0,294.0,31.5,16.0,120.0,87,21.0,40.0,1
517.0,56,521538.55,798.0,180.39,9699.46,171.0,1340.0,53.77,86.0,542.0,401,25.0,126.0,1
102.0,15,26351.11,161.0,73.84,1394.93,27.0,254.0,18.89,14.0,93.0,80,13.0,32.0,1
102.0,15,47132.77,180.0,61.3,1699.72,41.0,294.0,27.73,21.0,114.0,79,18.0,37.0,1
97.0,8,19044.9,139.0,72.68,1176.52,13.0,213.0,16.19,7.0,74.0,61,14.0,32.0,1
275.0,39,156552.44,359.0,88.94,3731.48,47.0,572.0,41.95,24.0,213.0,195,26.0,66.0,1
89.0,12,28777.45,142.0,69.82,1417.45,25.0,239.0,20.3,13.0,97.0,68,18.0,43.0,1
80.0,7,39340.8,164.0,62.74,1571.08,37.0,273.0,25.04,19.0,109.0,71,17.0,37.0,1
76.0,10,21673.32,110.0,52.3,1064.65,17.0,185.0,20.36,9.0,75.0,56,19.0,35.0,1
148.0,8,6555.88,238.0,69.96,677.26,3.0,131.0,9.68,16.0,147.0,36,23.0,49.0,1
143.0,13,97968.47,253.0,71.13,2639.87,51.0,420.0,37.11,26.0,167.0,116,24.0,54.0,1
140.0,10,113783.48,266.0,59.3,2597.54,43.0,421.0,43.8,22.0,155.0,115,26.0,46.0,1
70.0,12,15345.05,106.0,47.36,852.5,9.0,169.0,18.0,5.0,63.0,54,12.0,21.0,1
67.0,9,19640.39,120.0,73.58,1202.14,9.0,213.0,16.34,5.0,93.0,50,13.0,37.0,1
63.0,10,21552.6,115.0,58.37,1121.58,15.0,194.0,19.22,8.0,79.0,49,18.0,37.0,1
61.0,10,14407.88,93.0,52.92,873.2,7.0,159.0,16.5,4.0,66.0,49,15.0,30.0,1
61.0,4,11442.12,107.0,32.03,605.4,13.0,113.0,18.9,8.0,58.0,38,23.0,27.0,1
60.0,2,12702.38,68.0,25.85,573.04,17.0,110.0,22.17,9.0,42.0,38,19.0,18.0,1
59.0,10,24687.6,120.0,39.36,985.79,17.0,184.0,25.04,9.0,64.0,44,18.0,23.0,1
59.0,8,12590.68,82.0,42.17,728.63,13.0,136.0,17.28,7.0,54.0,44,16.0,25.0,1
57.0,6,10262.41,99.0,60.06,785.1,15.0,160.0,13.07,8.0,61.0,45,9.0,21.0,1
56.0,3,7645.46,64.0,39.13,546.99,7.0,105.0,13.98,4.0,41.0,44,15.0,22.0,1
110.0,15,43816.67,190.0,76.07,1825.69,23.0,313.0,24.0,12.0,123.0,88,16.0,41.0,1
54.0,10,10402.41,74.0,44.5,680.41,7.0,127.0,15.29,4.0,53.0,42,15.0,26.0,1
269.0,26,271767.2,506.0,115.82,5610.39,97.0,852.0,48.44,47.0,346.0,198,21.0,75.0,1
52.0,9,8646.86,81.0,55.52,692.86,13.0,133.0,12.48,7.0,52.0,33,12.0,25.0,1
51.0,4,6747.58,61.0,35.35,488.4,11.0,96.0,13.82,6.0,35.0,42,15.0,19.0,1
101.0,12,42594.77,177.0,84.78,1900.27,21.0,309.0,22.42,11.0,132.0,84,18.0,53.0,1
99.0,8,8203.37,172.0,96.49,889.68,5.0,162.0,9.22,9.0,113.0,46,16.0,50.0,1
194.0,29,139096.88,317.0,73.81,3204.21,45.0,504.0,43.41,23.0,187.0,137,26.0,56.0,1
94.0,8,33418.04,178.0,77.86,1613.0,39.0,279.0,20.72,20.0,101.0,75,16.0,39.0,1
46.0,2,13302.8,81.0,34.98,682.19,13.0,133.0,19.5,7.0,52.0,38,15.0,20.0,1
46.0,7,4039.66,47.0,37.2,387.64,5.0,79.0,10.42,3.0,29.0,24,11.0,13.0,1
137.0,14,51561.31,207.0,75.77,1976.52,37.0,327.0,26.09,19.0,120.0,112,20.0,46.0,1
91.0,8,37849.62,149.0,57.08,1469.89,15.0,252.0,25.75,8.0,103.0,71,19.0,38.0,1
591.0,92,901039.76,1147.0,219.66,14068.49,173.0,1886.0,64.05,87.0,739.0,443,26.0,150.0,1
45.0,1,9534.06,80.0,52.46,707.2,17.0,132.0,13.48,9.0,52.0,39,14.0,27.0,1
42.0,5,6934.22,64.0,36.83,505.33,5.0,102.0,13.72,3.0,38.0,31,13.0,18.0,1
42.0,9,4928.64,44.0,31.41,393.46,7.0,78.0,12.53,4.0,34.0,23,14.0,19.0,1
122.0,22,79136.2,209.0,55.38,2093.55,11.0,353.0,37.8,6.0,144.0,91,21.0,40.0,1
80.0,11,18877.98,132.0,64.26,1101.53,15.0,203.0,17.14,8.0,71.0,58,14.0,29.0,1
76.0,9,29880.26,114.0,34.57,1016.34,19.0,184.0,29.4,10.0,70.0,60,21.0,25.0,1
72.0,6,26081.23,120.0,48.35,1122.94,23.0,200.0,23.23,12.0,80.0,63,18.0,31.0,1
36.0,5,6070.35,57.0,49.5,548.16,9.0,103.0,11.07,5.0,46.0,26,13.0,27.0,1
143.0,21,56608.76,219.0,90.25,2260.24,27.0,364.0,25.05,14.0,145.0,105,19.0,55.0,1
70.0,6,19547.56,108.0,47.25,961.07,21.0,175.0,20.34,11.0,67.0,57,17.0,28.0,1
35.0,3,3913.31,46.0,38.55,388.42,9.0,77.0,10.08,5.0,31.0,30,13.0,20.0,1
104.0,11,48102.42,214.0,96.95,2159.53,33.0,356.0,22.27,17.0,142.0,86,16.0,51.0,1
34.0,4,6572.12,56.0,24.78,403.55,11.0,80.0,16.29,6.0,24.0,27,19.0,14.0,1
102.0,16,35957.39,154.0,58.7,1452.82,19.0,244.0,24.75,10.0,90.0,72,22.0,40.0,1
33.0,3,5333.78,47.0,32.08,413.64,11.0,82.0,12.89,6.0,35.0,28,14.0,19.0,1
63.0,10,14471.13,89.0,52.73,873.51,9.0,160.0,16.57,5.0,71.0,50,14.0,30.0,1
61.0,9,14842.5,92.0,56.64,916.91,13.0,166.0,16.19,7.0,74.0,49,14.0,32.0,1
58.0,10,12372.37,81.0,46.06,754.92,7.0,140.0,16.39,4.0,59.0,44,15.0,27.0,1
113.0,15,31864.67,164.0,76.27,1558.9,27.0,265.0,20.44,14.0,101.0,85,17.0,42.0,1
139.0,16,66039.69,249.0,108.56,2677.58,63.0,426.0,24.66,32.0,177.0,118,17.0,61.0,1
55.0,11,12158.15,77.0,42.07,715.19,7.0,131.0,17.0,4.0,54.0,42,17.0,27.0,1
210.0,41,178095.18,395.0,104.08,4305.28,9.0,687.0,41.37,5.0,292.0,164,17.0,60.0,1
72.0,16,17450.87,95.0,44.28,879.05,7.0,162.0,19.85,4.0,67.0,53,16.0,27.0,1
24.0,7,919.01,23.0,33.59,175.69,1.0,40.0,5.23,1.0,17.0,13,8.0,13.0,1
118.0,23,63959.88,197.0,65.71,2050.0,5.0,353.0,31.2,3.0,156.0,87,16.0,40.0,1
227.0,30,116627.07,385.0,128.36,3869.14,53.0,596.0,30.14,27.0,211.0,168,20.0,70.0,1
45.0,4,27040.55,106.0,49.67,1158.88,17.0,197.0,23.33,9.0,91.0,36,20.0,39.0,1
112.0,10,54614.17,197.0,89.13,2206.27,37.0,348.0,24.75,19.0,151.0,93,20.0,61.0,1
44.0,7,3635.21,39.0,29.41,326.98,3.0,66.0,11.12,2.0,27.0,22,14.0,17.0,1
43.0,8,3139.55,50.0,46.13,380.55,5.0,83.0,8.25,3.0,33.0,24,8.0,16.0,1
43.0,9,12692.8,61.0,25.07,564.12,11.0,106.0,22.5,6.0,45.0,32,20.0,20.0,1
39.0,3,5557.93,58.0,31.49,418.34,13.0,89.0,13.29,7.0,31.0,34,12.0,14.0,1
58.0,2,20441.03,106.0,44.06,949.05,19.0,176.0,21.54,10.0,70.0,50,16.0,26.0,1
37.0,7,5543.16,63.0,40.86,475.93,15.0,99.0,11.65,8.0,36.0,24,11.0,17.0,1
18.0,3,1320.0,21.0,13.2,132.0,3.0,33.0,10.0,2.0,12.0,12,10.0,6.0,1
49.0,5,10304.47,76.0,37.1,618.27,7.0,126.0,16.67,4.0,50.0,39,12.0,18.0,1
65.0,7,11585.77,84.0,43.88,712.97,11.0,139.0,16.25,6.0,55.0,52,13.0,22.0,1
32.0,2,7559.96,55.0,26.34,446.25,11.0,87.0,16.94,6.0,32.0,27,18.0,17.0,1
15.0,0,222.69,24.0,24.74,74.23,3.0,19.0,3.0,2.0,22.0,4,8.0,18.0,1
88.0,11,20023.99,120.0,63.0,1123.14,19.0,198.0,17.83,10.0,78.0,66,16.0,35.0,1
29.0,7,3250.8,43.0,38.69,354.63,1.0,73.0,9.17,1.0,30.0,20,11.0,18.0,1
14.0,0,816.84,19.0,24.9,142.62,5.0,33.0,5.73,3.0,14.0,12,9.0,11.0,1
14.0,0,2900.15,32.0,32.65,307.71,3.0,61.0,9.42,2.0,29.0,12,13.0,20.0,1
14.0,2,1242.24,25.0,29.06,189.99,5.0,42.0,6.54,3.0,17.0,10,10.0,13.0,1
81.0,11,25882.81,132.0,49.93,1136.81,13.0,207.0,22.77,7.0,75.0,62,17.0,28.0,1
