loc,lOBlank,e,total_Op,i,v,branchCount,n,d,v(g),total_Opnd,lOCode,uniq_Op,uniq_Opnd,defects
88.0,39,160516.7,285.0,67.42,3289.76,37.0,492.0,48.79,19.0,207.0,6,33.0,70.0,False
29.0,18,16907.83,94.0,49.27,912.7,6.0,151.0,18.53,4.0,57.0,7,26.0,40.0,False
60.0,49,421634.86,490.0,78.9,5767.59,41.0,809.0,73.1,21.0,319.0,16,44.0,96.0,False
52.0,31,103609.98,202.0,47.58,2220.21,19.0,342.0,46.67,10.0,140.0,12,36.0,54.0,False
7.0,1,342.0,10.0,16.89,76.0,1.0,19.0,4.5,1.0,9.0,1,8.0,8.0,False
8.0,7,734.73,19.0,29.39,146.95,1.0,34.0,5.0,1.0,15.0,2,8.0,12.0,False
20.0,6,4189.34,63.0,61.55,507.8,1.0,99.0,8.25,1.0,36.0,3,11.0,24.0,False
29.0,5,16987.59,85.0,29.49,707.82,8.0,133.0,24.0,6.0,48.0,7,20.0,20.0,False
9.0,2,817.49,18.0,16.02,114.45,1.0,28.0,7.14,1.0,10.0,0,10.0,7.0,False
15.0,1,3172.85,37.0,22.03,264.4,7.0,55.0,12.0,4.0,18.0,1,16.0,12.0,False
14.0,7,2277.36,32.0,25.23,239.72,3.0,51.0,9.5,2.0,19.0,2,13.0,13.0,False
22.0,1,1732.23,28.0,26.81,215.49,4.0,47.0,8.03,3.0,19.0,0,11.0,13.0,False
63.0,17,57670.7,183.0,45.89,1626.88,20.0,262.0,35.45,15.0,79.0,5,35.0,39.0,False
9.0,3,1288.28,30.0,24.7,178.38,3.0,40.0,7.22,2.0,10.0,2,13.0,9.0,False
9.0,3,1256.07,29.0,24.08,173.92,3.0,39.0,7.22,2.0,10.0,2,13.0,9.0,False
17.0,6,4624.0,44.0,25.0,340.0,7.0,68.0,13.6,4.0,24.0,1,17.0,15.0,False
9.0,0,337.48,13.0,14.65,70.31,5.0,19.0,4.8,3.0,6.0,0,8.0,5.0,False
10.0,4,3685.04,42.0,23.58,294.8,3.0,62.0,12.5,2.0,20.0,4,15.0,12.0,False
3.0,0,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,0,4.0,1.0,False
9.0,0,797.14,21.0,19.29,124.0,9.0,31.0,6.43,5.0,10.0,0,9.0,7.0,False
101.0,84,316115.55,413.0,75.56,4887.38,37.0,677.0,64.68,19.0,264.0,44,49.0,100.0,False
29.0,17,177559.52,338.0,76.91,3695.31,15.0,555.0,48.05,8.0,217.0,28,31.0,70.0,False
22.0,16,32187.18,113.0,37.1,1092.77,11.0,185.0,29.45,6.0,72.0,3,27.0,33.0,False
106.0,51,74089.87,229.0,101.31,2739.78,25.0,421.0,27.04,13.0,192.0,0,20.0,71.0,False
21.0,6,5113.63,50.0,40.4,454.54,5.0,86.0,11.25,3.0,36.0,0,15.0,24.0,False
10.0,1,1181.93,21.0,22.35,162.52,3.0,37.0,7.27,2.0,16.0,0,10.0,11.0,False
17.0,9,17460.6,77.0,29.6,718.97,5.0,137.0,24.29,3.0,60.0,4,17.0,21.0,False
13.0,5,4456.28,38.0,25.58,337.6,5.0,71.0,13.2,3.0,33.0,4,12.0,15.0,False
4.0,1,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,0,3.0,2.0,False
49.0,15,128629.96,237.0,41.58,2312.59,25.0,384.0,55.62,13.0,147.0,0,28.0,37.0,False
49.0,15,128629.96,237.0,41.58,2312.59,25.0,384.0,55.62,13.0,147.0,0,28.0,37.0,False
55.0,23,113051.62,228.0,45.69,2272.66,27.0,366.0,49.74,14.0,138.0,1,31.0,43.0,False
55.0,23,113051.62,228.0,45.69,2272.66,27.0,366.0,49.74,14.0,138.0,1,31.0,43.0,False
17.0,4,14560.94,78.0,26.43,620.39,9.0,120.0,23.47,5.0,42.0,1,19.0,17.0,False
17.0,4,14560.94,78.0,26.43,620.39,9.0,120.0,23.47,5.0,42.0,1,19.0,17.0,False
20.0,3,15544.65,83.0,28.99,671.25,9.0,127.0,23.16,5.0,44.0,1,20.0,19.0,False
20.0,3,15544.65,83.0,28.99,671.25,9.0,127.0,23.16,5.0,44.0,1,20.0,19.0,False
30.0,6,167872.07,278.0,28.41,2183.89,17.0,405.0,76.87,9.0,127.0,1,23.0,19.0,False
45.0,9,305225.84,398.0,33.36,3190.77,29.0,581.0,95.66,15.0,183.0,1,23.0,22.0,False
20.0,7,59779.23,165.0,28.25,1299.55,11.0,241.0,46.0,6.0,76.0,1,23.0,19.0,False
41.0,6,73923.53,205.0,49.14,1905.86,19.0,312.0,38.79,10.0,107.0,3,29.0,40.0,False
25.0,5,33856.01,154.0,46.31,1252.14,15.0,228.0,27.04,8.0,74.0,0,19.0,26.0,False
22.0,6,13319.21,72.0,27.26,602.54,9.0,114.0,22.11,5.0,42.0,10,20.0,19.0,False
41.0,15,34405.27,130.0,61.36,1453.01,7.0,247.0,23.68,4.0,117.0,0,17.0,42.0,False
48.0,40,43561.75,172.0,71.01,1758.75,11.0,279.0,24.77,6.0,107.0,25,25.0,54.0,False
24.0,9,4143.37,38.0,30.54,355.74,17.0,74.0,11.65,9.0,36.0,0,11.0,17.0,False
25.0,16,10795.37,60.0,21.39,480.56,7.0,97.0,22.46,4.0,37.0,0,17.0,14.0,False
176.0,82,194194.61,416.0,140.31,5219.89,43.0,696.0,37.2,23.0,280.0,6,38.0,143.0,False
10.0,1,526.99,14.0,10.75,75.28,3.0,21.0,7.0,2.0,7.0,0,8.0,4.0,False
66.0,34,63864.99,206.0,76.03,2203.49,17.0,342.0,28.98,9.0,136.0,5,26.0,61.0,False
32.0,22,12184.85,76.0,45.51,744.63,7.0,130.0,16.36,4.0,54.0,9,20.0,33.0,False
18.0,9,3750.81,43.0,35.45,364.66,3.0,70.0,10.29,2.0,27.0,0,16.0,21.0,False
3.0,2,39.3,4.0,9.83,19.65,1.0,7.0,2.0,1.0,3.0,0,4.0,3.0,False
14.0,12,3022.38,27.0,15.83,218.72,5.0,46.0,13.82,3.0,19.0,3,16.0,11.0,False
29.0,14,14882.34,83.0,39.73,768.92,7.0,133.0,19.35,4.0,50.0,4,24.0,31.0,False
104.0,38,99929.77,222.0,58.36,2414.97,35.0,372.0,41.38,18.0,150.0,5,32.0,58.0,False
68.0,39,24543.69,111.0,52.05,1130.3,23.0,187.0,21.71,12.0,76.0,4,24.0,42.0,False
7.0,2,36.19,5.0,9.05,18.09,1.0,7.0,2.0,1.0,2.0,1,4.0,2.0,False
21.0,19,10140.57,57.0,31.79,567.78,7.0,104.0,17.86,4.0,47.0,4,19.0,25.0,False
10.0,1,518.63,14.0,20.75,103.73,3.0,24.0,5.0,2.0,10.0,0,10.0,10.0,False
19.0,13,3574.45,47.0,37.6,366.61,5.0,74.0,9.75,3.0,27.0,9,13.0,18.0,False
7.0,0,122.04,9.0,9.96,34.87,1.0,11.0,3.5,1.0,2.0,0,7.0,2.0,False
8.0,0,127.89,8.0,10.44,36.54,1.0,11.0,3.5,1.0,3.0,0,7.0,3.0,False
8.0,0,109.62,7.0,12.18,36.54,1.0,11.0,3.0,1.0,4.0,0,6.0,4.0,False
8.0,0,109.62,7.0,12.18,36.54,1.0,11.0,3.0,1.0,4.0,0,6.0,4.0,False
19.0,3,2764.2,32.0,24.71,261.33,3.0,57.0,10.58,2.0,25.0,0,11.0,13.0,False
10.0,6,472.87,17.0,16.21,87.57,3.0,23.0,5.4,2.0,6.0,1,9.0,5.0,False
11.0,3,971.37,22.0,24.87,155.42,1.0,42.0,6.25,1.0,20.0,0,5.0,8.0,False
9.0,1,342.66,14.0,13.71,68.53,1.0,18.0,5.0,1.0,4.0,0,10.0,4.0,False
7.0,0,99.66,6.0,11.07,33.22,1.0,10.0,3.0,1.0,4.0,0,6.0,4.0,False
8.0,2,1342.72,32.0,27.4,191.82,1.0,46.0,7.0,1.0,14.0,0,9.0,9.0,False
15.0,3,1717.22,28.0,18.54,178.41,3.0,42.0,9.63,2.0,14.0,0,11.0,8.0,False
10.0,6,1809.36,26.0,16.21,171.3,3.0,39.0,10.56,2.0,13.0,4,13.0,8.0,False
6.0,0,81.0,7.0,9.0,27.0,1.0,9.0,3.0,1.0,2.0,0,6.0,2.0,False
44.0,12,16764.79,100.0,46.89,886.6,11.0,152.0,18.91,6.0,52.0,1,24.0,33.0,False
8.0,6,859.9,23.0,22.46,138.97,1.0,34.0,6.19,1.0,11.0,0,9.0,8.0,False
15.0,0,2026.77,42.0,42.88,294.8,3.0,62.0,6.87,2.0,20.0,0,11.0,16.0,False
7.0,0,689.76,20.0,21.8,122.62,1.0,30.0,5.63,1.0,10.0,0,9.0,8.0,False
6.0,1,609.47,18.0,16.93,101.58,1.0,26.0,6.0,1.0,8.0,0,9.0,6.0,False
15.0,3,2648.68,21.0,8.17,147.15,5.0,36.0,18.0,3.0,15.0,0,12.0,5.0,False
70.0,25,63061.03,218.0,81.22,2263.14,25.0,355.0,27.86,13.0,137.0,6,24.0,59.0,False
24.0,5,7907.54,59.0,27.55,466.76,7.0,91.0,16.94,4.0,32.0,3,18.0,17.0,False
6.0,5,486.0,12.0,14.52,84.0,1.0,21.0,5.79,1.0,9.0,3,9.0,7.0,False
12.0,15,9514.39,62.0,28.99,525.14,5.0,106.0,18.12,3.0,44.0,7,14.0,17.0,False
5.0,3,39.3,4.0,9.83,19.65,1.0,7.0,2.0,1.0,3.0,2,4.0,3.0,False
8.0,5,1993.75,28.0,17.66,187.65,1.0,45.0,10.63,1.0,17.0,4,10.0,8.0,False
9.0,6,2508.88,25.0,13.77,185.84,3.0,43.0,13.5,2.0,18.0,2,12.0,8.0,False
9.0,5,3972.03,32.0,13.64,232.79,3.0,53.0,17.06,2.0,21.0,2,13.0,8.0,False
19.0,4,13377.17,70.0,40.01,731.56,7.0,134.0,18.29,4.0,64.0,3,16.0,28.0,False
6.0,5,129.56,7.0,14.4,43.19,1.0,13.0,3.0,1.0,6.0,3,5.0,5.0,False
25.0,4,23858.84,93.0,42.36,1005.29,11.0,182.0,23.73,6.0,89.0,3,16.0,30.0,False
19.0,14,3640.0,46.0,35.6,360.0,5.0,72.0,10.11,3.0,26.0,1,14.0,18.0,False
76.0,35,124313.16,327.0,108.35,3670.05,31.0,526.0,33.87,16.0,199.0,28,32.0,94.0,False
35.0,1,11259.34,96.0,110.24,1114.08,9.0,191.0,10.11,5.0,95.0,1,10.0,47.0,False
8.0,6,2014.61,27.0,17.71,188.87,5.0,43.0,10.67,3.0,16.0,7,12.0,9.0,False
14.0,0,542.77,25.0,70.78,196.0,1.0,49.0,2.77,1.0,24.0,0,3.0,13.0,False
7.0,3,822.39,15.0,12.85,102.8,1.0,27.0,8.0,1.0,12.0,2,8.0,6.0,False
27.0,17,18381.79,114.0,42.9,888.01,9.0,159.0,20.7,5.0,45.0,8,23.0,25.0,False
20.0,16,34384.39,116.0,37.71,1138.69,5.0,205.0,30.2,3.0,89.0,10,19.0,28.0,False
27.0,11,54539.1,155.0,48.56,1627.38,11.0,279.0,33.51,6.0,124.0,14,20.0,37.0,False
25.0,5,11135.5,52.0,27.4,552.36,9.0,100.0,20.16,5.0,48.0,2,21.0,25.0,False
423.0,81,2153690.63,1261.0,136.16,17124.28,162.0,2075.0,125.77,96.0,814.0,80,72.0,233.0,False
30.0,2,14437.64,95.0,78.0,1061.18,9.0,189.0,13.61,5.0,94.0,1,11.0,38.0,False
10.0,20,622.17,15.0,19.23,109.39,7.0,28.0,5.69,4.0,13.0,2,7.0,8.0,False
49.0,115,80843.05,223.0,83.81,2602.9,31.0,399.0,31.06,16.0,176.0,35,24.0,68.0,False
85.0,156,207526.23,322.0,78.34,4031.99,63.0,589.0,51.47,32.0,267.0,53,32.0,83.0,False
8.0,10,5681.26,46.0,21.3,347.83,13.0,74.0,16.32,7.0,28.0,15,14.0,12.0,False
50.0,17,32401.84,130.0,50.79,1282.9,29.0,219.0,25.26,15.0,89.0,19,21.0,37.0,False
165.0,48,367446.53,653.0,200.98,8593.51,57.0,1118.0,42.76,29.0,465.0,61,32.0,174.0,False
17.0,1,4686.53,52.0,54.5,505.41,3.0,103.0,9.27,2.0,51.0,1,8.0,22.0,False
15.0,1,3491.27,27.0,20.45,267.19,7.0,55.0,13.07,4.0,28.0,1,14.0,15.0,False
61.0,17,29416.66,171.0,83.91,1571.12,21.0,259.0,18.72,11.0,88.0,6,20.0,47.0,False
63.0,74,134469.0,288.0,83.12,3343.21,23.0,493.0,40.22,12.0,205.0,30,31.0,79.0,False
16.0,33,6475.08,50.0,28.18,427.18,5.0,82.0,15.16,3.0,32.0,8,18.0,19.0,False
49.0,1,16649.11,79.0,35.91,773.25,16.0,132.0,21.53,13.0,53.0,1,26.0,32.0,False
52.0,1,19394.56,84.0,36.57,842.16,18.0,142.0,23.03,14.0,58.0,1,27.0,34.0,False
42.0,4,16586.02,133.0,160.8,1633.09,13.0,263.0,10.16,7.0,130.0,1,10.0,64.0,False
62.0,16,33677.25,178.0,81.37,1655.41,25.0,271.0,20.34,13.0,93.0,5,21.0,48.0,False
65.0,40,155431.03,303.0,81.52,3559.65,25.0,520.0,43.66,13.0,217.0,30,33.0,82.0,False
75.0,77,123948.13,276.0,84.48,3235.94,33.0,471.0,38.3,17.0,195.0,25,33.0,84.0,False
8.0,4,211.89,9.0,11.07,48.43,3.0,14.0,4.38,2.0,5.0,0,7.0,4.0,False
8.0,3,657.1,16.0,17.16,106.2,3.0,25.0,6.19,2.0,9.0,0,11.0,8.0,False
3.0,1,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,0,4.0,1.0,False
4.0,0,24.38,5.0,10.84,16.25,1.0,7.0,1.5,1.0,2.0,0,3.0,2.0,False
15.0,8,3670.2,33.0,17.03,249.98,7.0,52.0,14.68,4.0,19.0,2,17.0,11.0,False
8.0,4,211.89,9.0,11.07,48.43,3.0,14.0,4.38,2.0,5.0,0,7.0,4.0,False
9.0,3,596.3,15.0,19.71,108.42,3.0,26.0,5.5,2.0,11.0,0,9.0,9.0,False
13.0,13,4371.1,36.0,22.53,313.82,5.0,66.0,13.93,3.0,30.0,4,13.0,14.0,False
3.0,1,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,0,4.0,1.0,False
4.0,0,24.38,5.0,10.84,16.25,1.0,7.0,1.5,1.0,2.0,0,3.0,2.0,False
6.0,5,291.26,12.0,14.38,64.73,1.0,17.0,4.5,1.0,5.0,1,9.0,5.0,False
6.0,5,236.83,11.0,14.8,59.21,1.0,16.0,4.0,1.0,5.0,1,8.0,5.0,False
15.0,7,1950.69,22.0,17.24,183.4,3.0,40.0,10.64,2.0,18.0,0,13.0,11.0,False
9.0,5,432.0,13.0,16.32,84.0,1.0,21.0,5.14,1.0,8.0,0,9.0,7.0,False
9.0,5,432.0,13.0,16.32,84.0,1.0,21.0,5.14,1.0,8.0,0,9.0,7.0,False
20.0,16,10076.02,76.0,39.36,629.75,1.0,120.0,16.0,1.0,44.0,1,16.0,22.0,False
7.0,3,107.96,8.0,17.27,43.19,1.0,13.0,2.5,1.0,5.0,2,5.0,5.0,False
3.0,3,429.76,17.0,17.19,85.95,1.0,22.0,5.0,1.0,5.0,1,10.0,5.0,False
3.0,3,359.8,16.0,17.77,79.95,1.0,21.0,4.5,1.0,5.0,1,9.0,5.0,False
6.0,4,707.7,19.0,17.91,112.59,3.0,27.0,6.29,2.0,8.0,2,11.0,7.0,False
7.0,3,107.96,8.0,17.27,43.19,1.0,13.0,2.5,1.0,5.0,2,5.0,5.0,False
3.0,3,429.76,17.0,17.19,85.95,1.0,22.0,5.0,1.0,5.0,1,10.0,5.0,False
3.0,3,359.8,16.0,17.77,79.95,1.0,21.0,4.5,1.0,5.0,1,9.0,5.0,False
6.0,4,707.7,19.0,17.91,112.59,3.0,27.0,6.29,2.0,8.0,2,11.0,7.0,False
2.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,0.0,False
2.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,0.0,False
3.0,8,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,0.0,False
4.0,3,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,2,4.0,1.0,False
9.0,2,227.03,10.0,11.86,51.89,3.0,15.0,4.38,2.0,5.0,0,7.0,4.0,False
16.0,7,6261.24,49.0,26.67,408.66,1.0,88.0,15.32,1.0,39.0,0,11.0,14.0,False
5.0,2,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,1,3.0,2.0,False
4.0,1,178.31,9.0,12.68,47.55,1.0,15.0,3.75,1.0,6.0,3,5.0,4.0,False
5.0,2,663.06,16.0,16.78,105.49,1.0,27.0,6.29,1.0,11.0,4,8.0,7.0,False
9.0,3,1713.0,24.0,17.13,171.3,3.0,39.0,10.0,2.0,15.0,2,12.0,9.0,False
18.0,2,1732.23,28.0,26.81,215.49,4.0,47.0,8.03,3.0,19.0,4,11.0,13.0,False
38.0,27,21802.25,88.0,32.0,835.34,13.0,142.0,26.1,10.0,54.0,4,29.0,30.0,False
14.0,6,4880.94,37.0,15.76,277.33,11.0,59.0,17.6,6.0,22.0,2,16.0,10.0,False
47.0,20,24047.21,90.0,30.99,863.23,21.0,150.0,27.86,13.0,60.0,7,26.0,28.0,False
11.0,4,765.94,19.0,20.51,125.34,3.0,29.0,6.11,2.0,10.0,0,11.0,9.0,False
11.0,5,739.53,18.0,19.8,121.01,3.0,28.0,6.11,2.0,10.0,0,11.0,9.0,False
11.0,3,1373.5,21.0,14.83,142.7,3.0,32.0,9.63,2.0,11.0,1,14.0,8.0,False
21.0,7,5170.32,68.0,46.9,492.41,7.0,96.0,10.5,4.0,28.0,3,15.0,20.0,False
23.0,7,5170.32,68.0,46.9,492.41,7.0,96.0,10.5,4.0,28.0,1,15.0,20.0,False
13.0,0,1746.71,30.0,33.1,240.44,5.0,49.0,7.26,3.0,19.0,0,13.0,17.0,False
21.0,0,4129.37,45.0,34.57,377.85,5.0,72.0,10.93,3.0,27.0,0,17.0,21.0,False
21.0,0,3969.82,45.0,36.48,380.55,5.0,72.0,10.43,3.0,27.0,0,17.0,22.0,False
22.0,0,6780.12,59.0,41.71,531.77,7.0,98.0,12.75,4.0,39.0,0,17.0,26.0,False
41.0,2,16481.41,120.0,75.22,1113.43,15.0,187.0,14.8,8.0,67.0,1,19.0,43.0,False
22.0,5,4591.91,40.0,21.05,310.91,7.0,64.0,14.77,4.0,24.0,0,16.0,13.0,False
9.0,0,913.77,16.0,9.14,91.38,5.0,24.0,10.0,3.0,8.0,0,10.0,4.0,False
50.0,12,8218.63,86.0,65.44,733.36,19.0,136.0,11.21,10.0,50.0,0,13.0,29.0,False
29.0,8,13084.38,71.0,31.33,640.3,19.0,118.0,20.43,10.0,47.0,1,20.0,23.0,False
50.0,12,7697.18,88.0,74.62,757.88,19.0,138.0,10.16,10.0,50.0,0,13.0,32.0,False
29.0,5,24306.94,115.0,70.63,1310.28,37.0,216.0,18.55,19.0,101.0,8,18.0,49.0,False
29.0,5,12888.24,60.0,20.08,508.75,13.0,100.0,25.33,7.0,40.0,0,19.0,15.0,False
9.0,3,7409.59,55.0,18.12,366.41,1.0,81.0,20.22,1.0,26.0,0,14.0,9.0,False
16.0,4,16447.5,92.0,27.7,675.0,7.0,135.0,24.37,4.0,43.0,0,17.0,15.0,False
9.0,0,521.24,15.0,20.85,104.25,1.0,25.0,5.0,1.0,10.0,0,9.0,9.0,False
6.0,0,241.06,11.0,20.51,70.31,1.0,19.0,3.43,1.0,8.0,0,6.0,7.0,False
30.0,7,28687.59,100.0,31.79,955.03,13.0,171.0,30.04,7.0,71.0,0,22.0,26.0,False
14.0,2,204.86,12.0,25.09,71.7,3.0,20.0,2.86,2.0,8.0,0,5.0,7.0,False
56.0,10,160995.7,273.0,55.25,2982.34,40.0,455.0,53.98,22.0,182.0,0,35.0,59.0,False
21.0,7,32207.61,134.0,45.29,1207.79,5.0,214.0,26.67,3.0,80.0,1,20.0,30.0,False
14.0,7,3613.71,42.0,40.04,380.39,1.0,80.0,9.5,1.0,38.0,3,9.0,18.0,False
7.0,1,48.0,4.0,12.0,24.0,1.0,8.0,2.0,1.0,4.0,0,4.0,4.0,False
16.0,3,994.02,27.0,29.05,169.92,5.0,40.0,5.85,3.0,13.0,0,9.0,10.0,False
22.0,5,33504.61,143.0,53.25,1335.73,5.0,229.0,25.08,3.0,86.0,1,21.0,36.0,False
27.0,9,4218.45,48.0,30.82,360.55,7.0,75.0,11.7,4.0,27.0,0,13.0,15.0,False
3.0,0,139.52,9.0,11.39,39.86,1.0,12.0,3.5,1.0,3.0,0,7.0,3.0,False
7.0,1,1265.83,15.0,8.79,105.49,3.0,27.0,12.0,2.0,12.0,0,10.0,5.0,False
3.0,0,211.89,9.0,11.07,48.43,1.0,14.0,4.38,1.0,5.0,0,7.0,4.0,False
7.0,0,538.26,16.0,22.65,110.41,1.0,29.0,4.88,1.0,13.0,0,6.0,8.0,False
9.0,1,2417.96,23.0,12.09,170.97,5.0,41.0,14.14,3.0,18.0,0,11.0,7.0,False
11.0,1,3156.61,27.0,14.67,215.22,5.0,49.0,14.67,3.0,22.0,0,12.0,9.0,False
4.0,0,117.0,7.0,13.0,39.0,1.0,13.0,3.0,1.0,6.0,0,4.0,4.0,False
3.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,0,5.0,2.0,False
12.0,1,2369.07,26.0,21.83,227.43,5.0,51.0,10.42,3.0,25.0,0,10.0,12.0,False
31.0,15,17846.19,90.0,38.55,829.45,7.0,141.0,21.52,4.0,51.0,1,27.0,32.0,True
29.0,27,7914.68,74.0,52.03,641.73,9.0,111.0,12.33,5.0,37.0,4,22.0,33.0,True
71.0,30,33930.43,138.0,46.15,1251.39,19.0,211.0,27.11,10.0,73.0,6,26.0,35.0,True
15.0,9,5493.37,47.0,27.05,385.5,3.0,74.0,14.25,2.0,27.0,0,19.0,18.0,True
33.0,31,18269.63,104.0,53.63,989.84,11.0,172.0,18.46,6.0,68.0,7,19.0,35.0,True
92.0,62,166113.93,449.0,234.02,6234.84,7.0,822.0,26.64,4.0,373.0,7,24.0,168.0,True
44.0,36,38620.28,154.0,78.96,1746.31,13.0,269.0,22.12,7.0,115.0,6,25.0,65.0,True
143.0,93,142535.33,405.0,175.18,4996.93,25.0,695.0,28.52,13.0,290.0,11,24.0,122.0,True
196.0,155,653537.1,723.0,127.7,9135.35,71.0,1177.0,71.54,37.0,454.0,14,52.0,165.0,True
12.0,7,1439.2,25.0,17.77,159.91,1.0,37.0,9.0,1.0,12.0,0,12.0,8.0,True
12.0,7,1439.2,25.0,17.77,159.91,1.0,37.0,9.0,1.0,12.0,0,12.0,8.0,True
133.0,55,324260.81,385.0,54.04,4185.91,34.0,605.0,77.46,30.0,220.0,3,50.0,71.0,True
28.0,9,8490.44,72.0,36.57,557.19,5.0,104.0,15.24,3.0,32.0,0,20.0,21.0,True
91.0,46,192513.32,318.0,72.67,3740.26,39.0,568.0,51.47,20.0,250.0,20,28.0,68.0,True
41.0,1,9840.36,79.0,56.52,745.8,7.0,129.0,13.19,4.0,50.0,0,19.0,36.0,True
149.0,10,150305.78,482.0,171.78,5081.36,37.0,702.0,29.58,20.0,220.0,0,32.0,119.0,True
411.0,42,553518.63,932.0,293.68,12749.77,141.0,1500.0,43.41,73.0,568.0,45,48.0,314.0,True
121.0,16,88801.93,316.0,164.09,3817.28,29.0,537.0,23.26,15.0,221.0,3,24.0,114.0,True
130.0,12,220979.91,349.0,83.0,4282.56,37.0,607.0,51.6,20.0,258.0,23,38.0,95.0,True
79.0,2,16858.82,117.0,89.42,1227.81,23.0,201.0,13.73,12.0,84.0,14,17.0,52.0,True
57.0,6,38588.27,138.0,45.05,1318.43,15.0,213.0,29.27,9.0,75.0,6,32.0,41.0,True
49.0,3,18250.34,151.0,98.6,1341.48,13.0,229.0,13.6,7.0,78.0,6,15.0,43.0,True
58.0,9,34816.7,104.0,30.99,1038.71,19.0,187.0,33.52,10.0,83.0,6,21.0,26.0,True
28.0,40,15592.09,92.0,44.75,835.29,5.0,148.0,18.67,3.0,56.0,2,20.0,30.0,True
13.0,0,1204.38,26.0,22.4,164.23,5.0,38.0,7.33,3.0,12.0,2,11.0,9.0,True
71.0,25,43721.41,199.0,90.85,1993.0,15.0,307.0,21.94,8.0,108.0,6,26.0,64.0,True
22.0,27,8872.37,60.0,37.27,575.06,3.0,114.0,15.43,2.0,54.0,1,12.0,21.0,True
22.0,9,5531.32,53.0,35.13,440.83,9.0,84.0,12.55,5.0,31.0,0,17.0,21.0,True
59.0,32,51324.87,223.0,104.75,2318.71,13.0,349.0,22.14,7.0,126.0,16,26.0,74.0,True
19.0,10,6732.92,61.0,46.76,561.08,1.0,118.0,12.0,1.0,57.0,1,8.0,19.0,True
89.0,30,123914.45,248.0,54.69,2603.24,32.0,402.0,47.6,24.0,154.0,4,34.0,55.0,True
32.0,13,12037.08,78.0,34.91,648.26,7.0,121.0,18.57,4.0,43.0,3,19.0,22.0,True
74.0,31,83581.43,230.0,61.92,2274.9,21.0,354.0,36.74,11.0,124.0,7,32.0,54.0,True
32.0,17,13060.92,65.0,25.24,574.11,5.0,117.0,22.75,4.0,52.0,0,14.0,16.0,True
107.0,51,218524.86,323.0,51.85,3366.16,35.0,516.0,64.92,18.0,193.0,9,37.0,55.0,True
7.0,0,689.76,20.0,21.8,122.62,1.0,30.0,5.63,1.0,10.0,0,9.0,8.0,True
19.0,12,4237.49,58.0,45.57,439.44,5.0,85.0,9.64,3.0,27.0,2,15.0,21.0,True
18.0,14,2815.15,37.0,31.39,297.25,5.0,60.0,9.47,3.0,23.0,3,14.0,17.0,True
22.0,10,4871.43,53.0,39.66,439.53,5.0,81.0,11.08,3.0,28.0,3,19.0,24.0,True
20.0,8,3474.19,43.0,31.51,330.88,5.0,64.0,10.5,3.0,21.0,2,18.0,18.0,True
8.0,7,518.63,14.0,20.75,103.73,1.0,24.0,5.0,1.0,10.0,0,10.0,10.0,True
44.0,10,12685.78,95.0,74.36,971.26,15.0,159.0,13.06,8.0,64.0,2,20.0,49.0,True
91.0,4,89412.4,373.0,195.05,4176.06,35.0,591.0,21.41,18.0,218.0,4,22.0,112.0,True
47.0,2,43785.9,144.0,55.85,1563.78,5.0,256.0,28.0,3.0,112.0,2,23.0,46.0,True
24.0,4,11241.58,67.0,30.72,587.63,7.0,107.0,19.13,4.0,40.0,1,22.0,23.0,True
82.0,35,141084.24,285.0,70.59,3155.83,21.0,475.0,44.71,11.0,190.0,9,32.0,68.0,True
10.0,4,977.69,19.0,23.14,150.41,3.0,32.0,6.5,2.0,13.0,1,13.0,13.0,True
28.0,0,9078.38,67.0,35.08,564.33,11.0,104.0,16.09,6.0,37.0,2,20.0,23.0,True
